Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,134.1999969482422,134.8000030517578,133.41000366210938,134.5,126.00173950195312,940700
2018-01-03,134.72999572753906,135.49000549316406,134.0,135.3699951171875,126.81675720214844,764500
2018-01-04,135.72000122070312,136.82000732421875,135.5500030517578,136.47000122070312,127.84727478027344,723200
2018-01-05,135.89999389648438,137.27000427246094,135.1999969482422,137.17999267578125,128.5124053955078,1048900
2018-01-08,136.63999938964844,137.0,136.0399932861328,136.6999969482422,128.062744140625,1099900
2018-01-09,136.6199951171875,137.41000366210938,136.3699951171875,136.66000366210938,128.0252685546875,887400
2018-01-10,136.52000427246094,136.52000427246094,134.6300048828125,135.1199951171875,126.58255767822266,881000
2018-01-11,135.27999877929688,137.05999755859375,135.11000061035156,137.02999877929688,128.37188720703125,1563400
2018-01-12,137.4499969482422,138.1199951171875,137.02999877929688,137.67999267578125,128.98081970214844,1267000
2018-01-16,138.41000366210938,138.67999267578125,136.61000061035156,137.02000427246094,128.36256408691406,1133700
2018-01-17,137.75999450683594,137.8300018310547,136.25,137.42999267578125,128.74664306640625,1131700
2018-01-18,137.27999877929688,139.07000732421875,137.14999389648438,138.35000610351562,129.6084442138672,911500
2018-01-19,139.22000122070312,139.97000122070312,138.3699951171875,139.75,130.92001342773438,1068300
2018-01-22,139.7899932861328,140.42999267578125,139.32000732421875,140.33999633789062,131.47274780273438,1543100
2018-01-23,140.5,140.5,136.41000366210938,137.75999450683594,129.05575561523438,2388000
2018-01-24,137.75999450683594,138.24000549316406,136.60000610351562,137.30999755859375,128.63421630859375,2012500
2018-01-25,137.97999572753906,138.77999877929688,137.25999450683594,138.32000732421875,129.5803985595703,1319800
2018-01-26,138.67999267578125,138.97000122070312,137.6699981689453,138.14999389648438,129.4210968017578,1189200
2018-01-29,137.5399932861328,138.30999755859375,136.97000122070312,137.5,128.8121795654297,1109800
2018-01-30,137.0800018310547,138.25,137.0800018310547,137.5800018310547,128.8871307373047,1019000
2018-01-31,137.88999938964844,138.5800018310547,137.17999267578125,137.67999267578125,128.98081970214844,1738700
2018-02-01,137.3000030517578,138.72999572753906,137.0,138.49000549316406,129.73965454101562,1556300
2018-02-02,137.72999572753906,139.3000030517578,136.91000366210938,137.05999755859375,128.4000244140625,1641100
2018-02-05,136.6199951171875,138.10000610351562,132.0500030517578,132.0500030517578,123.70654296875,1862600
2018-02-06,130.39999389648438,132.77000427246094,128.63999938964844,131.74000549316406,123.41612243652344,2828200
2018-02-07,130.94000244140625,135.42999267578125,130.94000244140625,133.1199951171875,124.70892333984375,2052300
2018-02-08,133.22999572753906,133.63999938964844,127.66000366210938,127.76000213623047,119.68761444091797,2457200
2018-02-09,128.8800048828125,129.8000030517578,125.73999786376953,128.52000427246094,120.39960479736328,2224200
2018-02-12,129.24000549316406,131.02999877929688,129.00999450683594,130.16000366210938,121.93595886230469,1551400
2018-02-13,129.08999633789062,129.97000122070312,127.19000244140625,129.33999633789062,121.16778564453125,1385600
2018-02-14,128.47999572753906,130.41000366210938,128.10000610351562,129.8000030517578,121.59873962402344,1339800
2018-02-15,130.67999267578125,131.77000427246094,130.3300018310547,131.77000427246094,123.44426727294922,1447200
2018-02-16,131.22000122070312,132.91000366210938,130.9499969482422,131.49000549316406,123.18193817138672,1301800
2018-02-20,131.49000549316406,133.44000244140625,130.13999938964844,131.72000122070312,123.39737701416016,1390400
2018-02-21,132.0800018310547,132.52999877929688,129.8300018310547,129.89999389648438,121.69236755371094,1597200
2018-02-22,130.52000427246094,131.3699951171875,129.13999938964844,129.4499969482422,121.2708511352539,1332600
2018-02-23,130.19000244140625,130.9600067138672,129.32000732421875,130.83999633789062,122.572998046875,1529500
2018-02-26,131.22999572753906,132.2100067138672,130.85000610351562,131.99000549316406,123.65035247802734,1100600
2018-02-27,132.0,132.4199981689453,131.05999755859375,131.08999633789062,122.80719757080078,908900
2018-02-28,131.4499969482422,132.0500030517578,130.44000244140625,130.4499969482422,122.20762634277344,1314400
2018-03-01,129.89999389648438,131.05999755859375,128.0800018310547,128.7100067138672,120.57759857177734,1309300
2018-03-02,128.22000122070312,129.05999755859375,127.2300033569336,127.86000061035156,119.78130340576172,1204600
2018-03-05,127.30000305175781,130.39999389648438,127.30000305175781,129.9499969482422,121.73921966552734,1186600
2018-03-06,130.2899932861328,131.63999938964844,129.36000061035156,131.00999450683594,122.73223114013672,933900
2018-03-07,130.14999389648438,133.19000244140625,129.89999389648438,132.8000030517578,124.40912628173828,2000000
2018-03-08,133.19000244140625,134.41000366210938,132.8000030517578,134.33999633789062,125.85184478759766,1887900
2018-03-09,133.94000244140625,134.9499969482422,133.75,134.91000366210938,126.38585662841797,2136600
2018-03-12,135.0,137.22000122070312,134.72999572753906,136.77999877929688,128.1376953125,1450200
2018-03-13,137.07000732421875,137.50999450683594,136.0,136.8300018310547,128.18453979492188,1403600
2018-03-14,137.3699951171875,137.72999572753906,136.0500030517578,136.30999755859375,127.69739532470703,1536700
2018-03-15,136.38999938964844,136.9199981689453,135.9199981689453,136.6999969482422,128.062744140625,1259900
2018-03-16,136.83999633789062,138.44000244140625,136.6999969482422,138.0800018310547,129.35557556152344,1852400
2018-03-19,137.38999938964844,138.08999633789062,136.0500030517578,136.47999572753906,128.23739624023438,1333700
2018-03-20,136.47999572753906,137.00999450683594,135.3800048828125,136.6300048828125,128.37835693359375,1160700
2018-03-21,136.6199951171875,137.82000732421875,136.1300048828125,136.4199981689453,128.18109130859375,931200
2018-03-22,135.5,136.3000030517578,133.92999267578125,134.1199951171875,126.0199203491211,1093600
2018-03-23,134.5500030517578,135.13999938964844,132.25,132.25,124.26288604736328,1289900
2018-03-26,133.61000061035156,134.85000610351562,132.6199951171875,134.74000549316406,126.60248565673828,1790400
2018-03-27,134.9199981689453,137.02000427246094,134.19000244140625,134.97999572753906,126.82804107666016,1397100
2018-03-28,135.5399932861328,136.7100067138672,134.9600067138672,135.30999755859375,127.13806915283203,1224400
2018-03-29,135.92999267578125,137.92999267578125,134.94000244140625,137.07000732421875,128.79176330566406,1319200
2018-04-02,136.7100067138672,137.0,132.7899932861328,133.97000122070312,125.87897491455078,1112000
2018-04-03,134.66000366210938,137.4199981689453,133.97999572753906,136.89999389648438,128.63206481933594,1611000
2018-04-04,135.27999877929688,139.02000427246094,134.88999938964844,138.8699951171875,130.48306274414062,1525400
2018-04-05,139.5800018310547,141.8699951171875,139.1199951171875,141.25,132.71932983398438,1666100
2018-04-06,140.52000427246094,141.99000549316406,139.0,139.77999877929688,131.33811950683594,1791800
2018-04-09,140.6300048828125,141.91000366210938,139.9199981689453,140.25,131.77978515625,1470500
2018-04-10,141.4499969482422,142.63999938964844,140.5800018310547,141.63999938964844,133.08578491210938,1319100
2018-04-11,140.6699981689453,141.13999938964844,139.85000610351562,140.64999389648438,132.155517578125,1047100
2018-04-12,141.27000427246094,142.07000732421875,140.6999969482422,141.3800048828125,132.84146118164062,921700
2018-04-13,142.10000610351562,142.1300048828125,140.82000732421875,141.17999267578125,132.653564453125,847900
